time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_base,taker_quote,ignored
2018-09-02 00:00:00+00:00,7201.57,7345.45,7127,7302.01,39814.840352,2018-09-02 23:59:59.999000+00:00,288526018.713279,210282,22422.52063,162523675.692368,0
2018-09-03 00:00:00+00:00,7302,7338.28,7191.63,7263.02,32396.018371,2018-09-03 23:59:59.999000+00:00,235393601.42514,173846,16914.880588,122917873.887503,0
2018-09-04 00:00:00+00:00,7263,7410,7227.17,7359.06,35300.640518,2018-09-04 23:59:59.999000+00:00,258978411.271086,183178,19983.177591,146619387.998844,0
2018-09-05 00:00:00+00:00,7359.05,7397.3,6682,6700,63715.256267,2018-09-05 23:59:59.999000+00:00,449463489.057998,308813,31531.579021,222719950.684426,0
2018-09-06 00:00:00+00:00,6697.27,6725,6265,6516.01,60644.464227,2018-09-06 23:59:59.999000+00:00,390391932.209118,280845,32332.549533,208137324.51688,0
2018-09-07 00:00:00+00:00,6516.84,6544,6320,6395.54,38906.28805,2018-09-07 23:59:59.999000+00:00,250716129.90519,194451,21463.035571,138344836.356928,0
2018-09-08 00:00:00+00:00,6395.54,6478,6111,6185.05,38215.032171,2018-09-08 23:59:59.999000+00:00,241711345.371203,180831,19615.084193,124201124.448217,0
2018-09-09 00:00:00+00:00,6185.06,6441,6141.53,6250.81,37053.92382,2018-09-09 23:59:59.999000+00:00,233583450.105421,176709,20804.78067,131143409.64187,0
2018-09-10 00:00:00+00:00,6252.26,6373.98,6221,6312,32439.456432,2018-09-10 23:59:59.999000+00:00,204178349.969875,165286,18454.695984,116171984.164614,0
2018-09-11 00:00:00+00:00,6311.99,6404,6169.68,6294.91,33104.88859,2018-09-11 23:59:59.999000+00:00,208346648.800459,173335,18417.973606,115940661.512076,0
2018-09-12 00:00:00+00:00,6293,6360,6192.37,6338.62,31433.645939,2018-09-12 23:59:59.999000+00:00,197398009.012567,165590,17211.99689,108098184.764193,0
2018-09-13 00:00:00+00:00,6338.62,6535,6337.4,6487.38,40465.063107,2018-09-13 23:59:59.999000+00:00,260985165.191845,215637,21685.302869,139897583.375836,0
2018-09-14 00:00:00+00:00,6487.39,6584.99,6385.62,6476.63,37173.339277,2018-09-14 23:59:59.999000+00:00,241466662.648006,198375,19926.092246,129446503.538891,0
2018-09-15 00:00:00+00:00,6476.63,6565.45,6466.13,6514.96,25243.656612,2018-09-15 23:59:59.999000+00:00,164557841.079869,141362,13631.32786,88868550.6400623,0
2018-09-16 00:00:00+00:00,6514.96,6524.62,6370,6505,27568.132897,2018-09-16 23:59:59.999000+00:00,178614079.1515,145921,15277.360294,99017939.4839293,0
2018-09-17 00:00:00+00:00,6500.08,6533.84,6201,6248.69,35987.254738,2018-09-17 23:59:59.999000+00:00,228970700.750422,196924,18132.460484,115435845.031816,0
2018-09-18 00:00:00+00:00,6248.69,6390,6224.98,6336.45,32620.86667,2018-09-18 23:59:59.999000+00:00,205736329.407079,169055,18134.695327,114376447.088667,0
2018-09-19 00:00:00+00:00,6336.39,6517.7,6123,6391.89,39044.080082,2018-09-19 23:59:59.999000+00:00,247455364.523796,198215,21198.526375,134463617.324278,0
2018-09-20 00:00:00+00:00,6392,6540,6325,6492,25189.024728,2018-09-20 23:59:59.999000+00:00,161844271.633607,153686,13565.498887,87206867.7590246,0
2018-09-21 00:00:00+00:00,6492,6784.86,6491,6759.02,51779.343463,2018-09-21 23:59:59.999000+00:00,345746941.999986,292494,28398.418773,189708795.741981,0
2018-09-22 00:00:00+00:00,6759.01,6839.03,6627,6723.05,29349.690667,2018-09-22 23:59:59.999000+00:00,197210670.891979,145720,16554.964632,111254665.994111,0
2018-09-23 00:00:00+00:00,6723.05,6788.23,6661.75,6708,30286.229773,2018-09-23 23:59:59.999000+00:00,203479219.386407,168354,17052.636547,114584135.91269,0
2018-09-24 00:00:00+00:00,6706.81,6730,6557,6581.39,35305.73991,2018-09-24 23:59:59.999000+00:00,234355999.543118,185297,18662.448471,123915474.867064,0
2018-09-25 00:00:00+00:00,6581.42,6584.01,6325.02,6447.54,40301.029452,2018-09-25 23:59:59.999000+00:00,258927200.831064,219965,21316.072862,136948219.472557,0
2018-09-26 00:00:00+00:00,6445.11,6557.99,6379.7,6465.12,33484.54207,2018-09-26 23:59:59.999000+00:00,216859675.301343,184238,18833.139688,121969834.649462,0
2018-09-27 00:00:00+00:00,6467.84,6750,6434,6689.13,33087.428297,2018-09-27 23:59:59.999000+00:00,216914853.241752,182590,18395.789811,120651951.00861,0
2018-09-28 00:00:00+00:00,6689.12,6814.8,6540.88,6634.58,42399.448523,2018-09-28 23:59:59.999000+00:00,283144987.504231,211849,23688.506549,158267801.161555,0
2018-09-29 00:00:00+00:00,6634.58,6636,6464.57,6596.38,30255.9597,2018-09-29 23:59:59.999000+00:00,198424303.606606,171027,16037.032751,105227105.41694,0
2018-09-30 00:00:00+00:00,6597.66,6662,6533,6626.57,27764.724519,2018-09-30 23:59:59.999000+00:00,183438992.377195,153447,15201.004317,100438551.141933,0
2018-10-01 00:00:00+00:00,6626.57,6667.09,6510,6611.61,20621.506894,2018-10-01 23:59:59.999000+00:00,136115256.968307,129733,11063.811859,73056146.1020632,0
2018-10-02 00:00:00+00:00,6610,6640,6494,6525.79,28245.810088,2018-10-02 23:59:59.999000+00:00,185725492.280239,147274,15115.821022,99418910.2421899,0
2018-10-03 00:00:00+00:00,6525.79,6549,6430,6510,28451.969138,2018-10-03 23:59:59.999000+00:00,184622957.024907,150607,15296.711506,99276382.4347858,0
2018-10-04 00:00:00+00:00,6510.01,6643.46,6505.09,6593.79,20074.300818,2018-10-04 23:59:59.999000+00:00,132348680.676006,96824,11077.852512,73043810.8272147,0
2018-10-05 00:00:00+00:00,6591.69,6697,6543.08,6635.65,16096.552392,2018-10-05 23:59:59.999000+00:00,106264514.657577,86701,8593.749956,56749217.5854155,0
2018-10-06 00:00:00+00:00,6635.65,6651,6566.77,6594.27,10939.505391,2018-10-06 23:59:59.999000+00:00,72247942.4142941,62065,5212.866094,34437347.9568216,0
2018-10-07 00:00:00+00:00,6596.44,6640,6525,6615.26,17406.831762,2018-10-07 23:59:59.999000+00:00,114489082.753643,82844,8768.20828,57668448.4121986,0
2018-10-08 00:00:00+00:00,6615.26,6715.6,6587,6673.01,23123.419541,2018-10-08 23:59:59.999000+00:00,153704602.430241,135156,12334.914967,81982575.9454218,0
2018-10-09 00:00:00+00:00,6673.01,6685.38,6607,6656.61,15354.779469,2018-10-09 23:59:59.999000+00:00,102115186.428823,101956,7606.922999,50595009.051153,0
2018-10-10 00:00:00+00:00,6656.67,6659.95,6530,6631,15390.661444,2018-10-10 23:59:59.999000+00:00,101609680.882173,99789,6819.654895,45031596.8570391,0
2018-10-11 00:00:00+00:00,6630.21,6633.92,6205,6252.68,48712.400332,2018-10-11 23:59:59.999000+00:00,308153124.445824,253224,24435.254184,154456787.973859,0
2018-10-12 00:00:00+00:00,6252.71,6360,6209,6298.01,29004.071419,2018-10-12 23:59:59.999000+00:00,183030273.011275,148077,15890.432857,100299391.320498,0
2018-10-13 00:00:00+00:00,6298,6345,6285.07,6332.93,19098.070025,2018-10-13 23:59:59.999000+00:00,120728650.995967,108981,9423.156468,59568245.3319946,0
2018-10-14 00:00:00+00:00,6332.92,6416,6308,6339.34,15627.411314,2018-10-14 23:59:59.999000+00:00,99527294.0848306,96113,7127.368587,45405725.8262699,0
2018-10-15 00:00:00+00:00,6339.34,7680,6300,6752.5,90748.031246,2018-10-15 23:59:59.999000+00:00,627984505.555573,456913,47214.804053,326438267.175792,0
2018-10-16 00:00:00+00:00,6752.5,6900,6670,6759.27,27557.957764,2018-10-16 23:59:59.999000+00:00,186122772.222861,175075,14204.011904,95928783.4000789,0
2018-10-17 00:00:00+00:00,6762.76,6811.12,6676.01,6740.89,26641.431379,2018-10-17 23:59:59.999000+00:00,179641733.164237,158746,13752.475923,92735373.8739245,0
2018-10-18 00:00:00+00:00,6739.01,6796,6567,6618.96,20116.521941,2018-10-18 23:59:59.999000+00:00,134777360.154434,138002,9735.654593,65252041.0892105,0
2018-10-19 00:00:00+00:00,6618.96,6648.14,6523,6528.88,20772.60077,2018-10-19 23:59:59.999000+00:00,136686215.669055,112337,11702.532344,76995910.0140161,0
2018-10-20 00:00:00+00:00,6528.88,6617.65,6505.55,6588.4,19240.722247,2018-10-20 23:59:59.999000+00:00,126325797.495706,110809,10487.007277,68848403.0365021,0
2018-10-21 00:00:00+00:00,6585.72,6663.9,6580,6590.11,6515.357792,2018-10-21 23:59:59.999000+00:00,43146401.5891872,68018,3352.959844,22204439.2052299,0
2018-10-22 00:00:00+00:00,6590.12,6639,6535.27,6581.2,16213.69266,2018-10-22 23:59:59.999000+00:00,106815019.55165,101673,8401.545594,55341971.1930768,0
2018-10-23 00:00:00+00:00,6581.2,6595,6515.45,6553.51,13856.601756,2018-10-23 23:59:59.999000+00:00,90969791.0251596,86938,7288.048932,47847204.0370594,0
2018-10-24 00:00:00+00:00,6553.51,6630,6547.53,6565.5,11951.543977,2018-10-24 23:59:59.999000+00:00,78795617.0214158,90762,5551.62038,36598642.1692668,0
2018-10-25 00:00:00+00:00,6566.81,6575.09,6502.8,6528.09,10342.701244,2018-10-25 23:59:59.999000+00:00,67691945.4459625,75563,5366.160777,35118312.4515427,0
2018-10-26 00:00:00+00:00,6528.13,6600,6515.01,6538.63,9443.504156,2018-10-26 23:59:59.999000+00:00,61792487.7964233,77985,4680.041861,30622521.9836389,0
2018-10-27 00:00:00+00:00,6538.63,6558.35,6463.04,6505.6,7776.907864,2018-10-27 23:59:59.999000+00:00,50667220.0444126,86848,3826.22774,24926178.8679294,0
2018-10-28 00:00:00+00:00,6505.6,6514.17,6453,6489.93,5743.933728,2018-10-28 23:59:59.999000+00:00,37298357.2627134,71647,2728.508889,17719438.9952159,0
2018-10-29 00:00:00+00:00,6489.93,6505.01,6315,6344.5,13827.224067,2018-10-29 23:59:59.999000+00:00,88484721.0362451,135586,6536.422181,41839860.7317164,0
2018-10-30 00:00:00+00:00,6344.5,6395,6317.01,6330.87,8877.175385,2018-10-30 23:59:59.999000+00:00,56393439.1828888,95116,4547.135696,28892142.589884,0
2018-10-31 00:00:00+00:00,6330.01,6428,6245.02,6371.93,12148.888216,2018-10-31 23:59:59.999000+00:00,76970488.2816604,111552,6037.752817,38272580.5838158,0
2018-11-01 00:00:00+00:00,6369.52,6442.65,6348.66,6410,9099.035841,2018-11-01 23:59:59.999000+00:00,58031686.8315247,89601,4560.735608,29086134.3288204,0
2018-11-02 00:00:00+00:00,6410,6460.34,6388.2,6433.98,9739.440679,2018-11-02 23:59:59.999000+00:00,62589428.2202487,109482,4961.635216,31889801.2823013,0
2018-11-03 00:00:00+00:00,6432.8,6439.97,6345,6387.09,7661.241476,2018-11-03 23:59:59.999000+00:00,48934237.9399193,83836,3635.868957,23226775.948305,0
2018-11-04 00:00:00+00:00,6388,6525,6359,6485.85,10592.394943,2018-11-04 23:59:59.999000+00:00,68169573.18695,126200,5716.258624,36792110.4972389,0
2018-11-05 00:00:00+00:00,6485.85,6504.39,6431.02,6468.99,8987.882156,2018-11-05 23:59:59.999000+00:00,58127213.1393159,114235,4555.523431,29465680.2385956,0
2018-11-06 00:00:00+00:00,6468.99,6531.31,6445.18,6519.11,11926.565699,2018-11-06 23:59:59.999000+00:00,77336101.1871948,150475,5734.321131,37189108.733067,0
2018-11-07 00:00:00+00:00,6522.73,6615.15,6509,6578.46,14271.591117,2018-11-07 23:59:59.999000+00:00,93820576.6346396,151060,7059.087973,46413326.0558206,0
2018-11-08 00:00:00+00:00,6578.46,6594,6468.22,6479.84,13259.789282,2018-11-08 23:59:59.999000+00:00,86450363.6783523,145405,6370.531258,41543352.2967871,0
2018-11-09 00:00:00+00:00,6479.84,6511.53,6391.01,6419.99,11787.616583,2018-11-09 23:59:59.999000+00:00,75997777.5025591,117043,5993.771062,38655506.512816,0
2018-11-10 00:00:00+00:00,6419.99,6475.55,6411,6433.05,7714.829926,2018-11-10 23:59:59.999000+00:00,49745307.6412397,97746,3714.135468,23951565.8348147,0
2018-11-11 00:00:00+00:00,6435.16,6462.14,6355,6449.81,8213.507117,2018-11-11 23:59:59.999000+00:00,52709099.3178461,98435,3799.700665,24388849.499357,0
2018-11-12 00:00:00+00:00,6450.71,6497,6421,6453.07,10132.782567,2018-11-12 23:59:59.999000+00:00,65390882.1408842,123144,5162.630429,33319237.9133648,0
2018-11-13 00:00:00+00:00,6451.68,6498,6391.15,6457.66,11790.564933,2018-11-13 23:59:59.999000+00:00,76142983.1519635,150940,6176.466277,39897081.367383,0
2018-11-14 00:00:00+00:00,6458.98,6482.84,5656.87,5922.41,46478.964003,2018-11-14 23:59:59.999000+00:00,279632622.894368,319011,20429.546888,122727749.846815,0
2018-11-15 00:00:00+00:00,5917.2,5939.54,5403.42,5753.4,47700.829401,2018-11-15 23:59:59.999000+00:00,270133503.661313,303825,24424.593996,138413226.331242,0
2018-11-16 00:00:00+00:00,5757.09,5782.89,5549.25,5655.94,38721.802274,2018-11-16 23:59:59.999000+00:00,219097215.966752,221493,20864.470681,118076678.416185,0
2018-11-17 00:00:00+00:00,5650.57,5656.6,5565.43,5628.29,26411.241413,2018-11-17 23:59:59.999000+00:00,148072393.102104,171403,14662.946203,82212555.9585541,0
2018-11-18 00:00:00+00:00,5630.49,5738.17,5617,5662,23844.999347,2018-11-18 23:59:59.999000+00:00,134893236.986224,154817,12870.692954,72812616.9896454,0
2018-11-19 00:00:00+00:00,5661.94,5664,4855,4910.03,70580.892856,2018-11-19 23:59:59.999000+00:00,368688743.454409,378495,34832.065477,181961869.369402,0
2018-11-20 00:00:00+00:00,4913.4,5048.24,4326,4558.86,117380.95159,2018-11-20 23:59:59.999000+00:00,548036628.729357,596769,60016.157716,280209159.006418,0
2018-11-21 00:00:00+00:00,4559.91,4787.2,4413.85,4661.07,61071.829475,2018-11-21 23:59:59.999000+00:00,281264433.484659,301920,31538.610809,145270590.605861,0
2018-11-22 00:00:00+00:00,4661.08,4721.77,4335,4370,34531.119143,2018-11-22 23:59:59.999000+00:00,157459733.724148,180335,17104.716369,78079163.8383825,0
2018-11-23 00:00:00+00:00,4370.9,4484,4222.94,4420.61,49371.920322,2018-11-23 23:59:59.999000+00:00,215283656.115395,227935,25825.008932,112703529.402858,0
2018-11-24 00:00:00+00:00,4415.63,4527,3824.69,3932.44,61693.111006,2018-11-24 23:59:59.999000+00:00,258702927.699164,275070,30242.189194,127231531.566151,0
2018-11-25 00:00:00+00:00,3933.68,4233,3652.66,4085.78,101693.975588,2018-11-25 23:59:59.999000+00:00,398253568.529238,428171,53212.171,208468641.386655,0
2018-11-26 00:00:00+00:00,4088.69,4206,3701,3862.2,94504.865717,2018-11-26 23:59:59.999000+00:00,373230308.284777,413339,48232.505531,190643829.058343,0
2018-11-27 00:00:00+00:00,3864.45,3940,3689.12,3875.21,67480.607212,2018-11-27 23:59:59.999000+00:00,257593168.121825,288731,36322.283916,138747058.929806,0
2018-11-28 00:00:00+00:00,3875.63,4394.47,3874.27,4264.85,91983.567949,2018-11-28 23:59:59.999000+00:00,382697308.297627,386714,47319.594419,196769358.565505,0
2018-11-29 00:00:00+00:00,4262.06,4450.38,4125.65,4295.84,73980.198669,2018-11-29 23:59:59.999000+00:00,316809038.409883,316601,36962.473603,158303080.305488,0
2018-11-30 00:00:00+00:00,4295.72,4341.36,3943,4041.32,67758.446283,2018-11-30 23:59:59.999000+00:00,278810574.935784,288098,33803.976753,139232146.692749,0
2018-12-01 00:00:00+00:00,4041.27,4299.99,3963.01,4190.02,44840.073481,2018-12-01 23:59:59.999000+00:00,186157614.315597,205472,22425.41131,93092891.0509503,0
2018-12-02 00:00:00+00:00,4190.98,4312.99,4103.04,4161.01,38912.15479,2018-12-02 23:59:59.999000+00:00,162917339.006474,178087,19632.485758,82236824.7820034,0
2018-12-03 00:00:00+00:00,4160.55,4179,3827,3884.01,49094.369163,2018-12-03 23:59:59.999000+00:00,195055919.543373,207134,23219.634345,92281403.0479723,0
2018-12-04 00:00:00+00:00,3884.76,4085,3781,3951.64,48489.551613,2018-12-04 23:59:59.999000+00:00,191673423.706266,220815,23934.235906,94658347.0802041,0
2018-12-05 00:00:00+00:00,3950.98,3970,3745,3769.84,44004.799448,2018-12-05 23:59:59.999000+00:00,169404368.191572,199011,20500.981593,78965669.6640311,0
2018-12-06 00:00:00+00:00,3768.44,3899.99,3500,3508.75,68378.796943,2018-12-06 23:59:59.999000+00:00,254722331.494941,293512,32658.461385,121928277.435864,0
2018-12-07 00:00:00+00:00,3508.75,3549.99,3224.6,3403.55,95145.457442,2018-12-07 23:59:59.999000+00:00,322364604.280209,413521,47770.637792,161888033.898644,0
2018-12-08 00:00:00+00:00,3403.57,3495,3222,3410.93,55365.949949,2018-12-08 23:59:59.999000+00:00,187909876.248947,253650,29371.741091,99748773.2528601,0
2018-12-09 00:00:00+00:00,3411.36,3658,3394.04,3545.37,45956.893296,2018-12-09 23:59:59.999000+00:00,161618597.82859,194567,23399.945608,82219737.9350548,0
2018-12-10 00:00:00+00:00,3548.49,3610,3370.11,3432.88,40989.244553,2018-12-10 23:59:59.999000+00:00,142507933.073579,192599,20615.038255,71728122.2776243,0
2018-12-11 00:00:00+00:00,3434.01,3480,3324.32,3380.39,35920.864154,2018-12-11 23:59:59.999000+00:00,121841475.292819,162266,18443.626714,62566361.8636569,0
2018-12-12 00:00:00+00:00,3379.23,3492,3350,3445,33922.931286,2018-12-12 23:59:59.999000+00:00,116227185.792401,152067,18127.198706,62102213.798852,0
2018-12-13 00:00:00+00:00,3446.38,3460,3255.5,3302.06,40040.917013,2018-12-13 23:59:59.999000+00:00,134817053.727483,160471,19671.315079,66262762.3004497,0
2018-12-14 00:00:00+00:00,3302.06,3335.39,3177,3224.17,44492.983807,2018-12-14 23:59:59.999000+00:00,145101409.493598,184525,22546.670128,73559210.3018472,0
2018-12-15 00:00:00+00:00,3225.19,3276.5,3156.26,3211.72,29796.041436,2018-12-15 23:59:59.999000+00:00,95588793.6405885,139806,16044.57843,51480397.9010543,0
2018-12-16 00:00:00+00:00,3211.71,3294,3186,3228.67,24628.808538,2018-12-16 23:59:59.999000+00:00,80068159.4048184,125565,13109.773513,42626126.4056562,0
2018-12-17 00:00:00+00:00,3229.22,3585,3216,3509.08,66762.216388,2018-12-17 23:59:59.999000+00:00,228758085.618461,283815,34567.214438,118345866.958013,0
2018-12-18 00:00:00+00:00,3509.03,3678.59,3424.47,3652.98,61369.615257,2018-12-18 23:59:59.999000+00:00,216563775.025232,296433,32075.600521,113218237.087279,0
2018-12-19 00:00:00+00:00,3653,3912.73,3622.55,3662.22,94137.341014,2018-12-19 23:59:59.999000+00:00,352638213.538531,434026,48106.758907,180189225.298994,0
2018-12-20 00:00:00+00:00,3660.01,4120,3635,4049.62,101543.835986,2018-12-20 23:59:59.999000+00:00,399967057.782816,500506,52772.933168,207803692.003692,0
2018-12-21 00:00:00+00:00,4051.86,4139.99,3764,3838.66,82343.850112,2018-12-21 23:59:59.999000+00:00,325803279.96267,436187,41365.888997,163730611.792752,0
2018-12-22 00:00:00+00:00,3840.25,3979,3785,3948.91,42822.350872,2018-12-22 23:59:59.999000+00:00,165085567.585566,249148,22602.324084,87158242.3893017,0
2018-12-23 00:00:00+00:00,3948.91,4021.53,3870,3929.71,40117.531529,2018-12-23 23:59:59.999000+00:00,158756356.817624,258417,20216.880715,80034022.8800295,0
2018-12-24 00:00:00+00:00,3929.71,4198,3924.83,4008.01,64647.809129,2018-12-24 23:59:59.999000+00:00,264628967.065911,400403,33124.508698,135645529.906152,0
2018-12-25 00:00:00+00:00,4010.11,4020,3646.41,3745.79,62725.629432,2018-12-25 23:59:59.999000+00:00,235584302.952561,356377,31541.976272,118404280.497686,0
2018-12-26 00:00:00+00:00,3745.56,3837.15,3656.74,3777.74,42629.375817,2018-12-26 23:59:59.999000+00:00,159705204.504156,267746,22292.219845,83539027.8284803,0
2018-12-27 00:00:00+00:00,3777.74,3813.98,3535,3567.91,44097.392912,2018-12-27 23:59:59.999000+00:00,161915849.873105,262733,22249.473824,81803859.0560658,0
2018-12-28 00:00:00+00:00,3567.89,3887.25,3540.04,3839.26,45964.304987,2018-12-28 23:59:59.999000+00:00,170638519.247279,251040,24449.924653,90747704.9025186,0
2018-12-29 00:00:00+00:00,3839,3892,3670,3695.32,38874.373903,2018-12-29 23:59:59.999000+00:00,148205200.107737,244844,19522.193046,74500753.1753603,0
2018-12-30 00:00:00+00:00,3696.71,3903.5,3657.9,3801.91,33222.369262,2018-12-30 23:59:59.999000+00:00,124966229.520229,218929,17427.342285,65587964.903511,0
2018-12-31 00:00:00+00:00,3803.12,3810,3630.33,3702.9,29991.77835,2018-12-31 23:59:59.999000+00:00,111847216.117082,190308,15523.796134,57912258.7628652,0
2019-01-01 00:00:00+00:00,3701.23,3810.16,3642,3797.14,23741.687033,2019-01-01 23:59:59.999000+00:00,88149249.0923046,154227,12919.155899,47973435.866858,0
2019-01-02 00:00:00+00:00,3796.45,3882.14,3750.45,3858.56,35156.463369,2019-01-02 23:59:59.999000+00:00,133876627.246511,218538,17921.600114,68277897.6610579,0
2019-01-03 00:00:00+00:00,3857.57,3862.74,3730,3766.78,29406.948359,2019-01-03 23:59:59.999000+00:00,111657372.695265,199812,14793.083267,56172495.4269298,0
2019-01-04 00:00:00+00:00,3767.2,3823.64,3703.57,3792.01,29519.554671,2019-01-04 23:59:59.999000+00:00,111034550.640662,192232,15579.303258,58616203.9778965,0
2019-01-05 00:00:00+00:00,3790.09,3840.99,3751,3770.96,30490.667751,2019-01-05 23:59:59.999000+00:00,115893501.275159,203673,14908.914175,56667455.3861594,0
2019-01-06 00:00:00+00:00,3771.12,4027.71,3740,3987.6,36553.806709,2019-01-06 23:59:59.999000+00:00,142198812.189147,240496,19772.887008,76903705.9300712,0
2019-01-07 00:00:00+00:00,3987.62,4017.9,3921.53,3975.45,31869.846264,2019-01-07 23:59:59.999000+00:00,126830380.492872,221219,16404.352241,65287611.6505614,0
2019-01-08 00:00:00+00:00,3976.76,4069.8,3903,3955.13,38901.423122,2019-01-08 23:59:59.999000+00:00,154778846.542366,242898,20047.977601,79781104.8953867,0
2019-01-09 00:00:00+00:00,3955.45,4006.81,3930.04,3966.65,28989.439511,2019-01-09 23:59:59.999000+00:00,115218950.315549,209240,14984.33702,59559010.745234,0
2019-01-10 00:00:00+00:00,3966.06,3996.01,3540,3585.88,59402.22851,2019-01-10 23:59:59.999000+00:00,221789348.034698,374760,28288.322574,105616252.063408,0
2019-01-11 00:00:00+00:00,3585.88,3658,3465,3601.31,38338.654733,2019-01-11 23:59:59.999000+00:00,137560743.62486,264996,19907.350586,71430015.6452215,0
2019-01-12 00:00:00+00:00,3601.31,3618.19,3530,3583.13,21999.928354,2019-01-12 23:59:59.999000+00:00,78908770.6765804,175679,11645.598846,41778835.5068098,0
2019-01-13 00:00:00+00:00,3584.1,3611.1,3441.3,3476.81,26385.757454,2019-01-13 23:59:59.999000+00:00,92882249.467379,183113,13692.42064,48229503.0153272,0
2019-01-14 00:00:00+00:00,3477.56,3671.87,3467.02,3626.09,35235.211215,2019-01-14 23:59:59.999000+00:00,125631820.067051,229452,18416.416902,65668831.1040099,0
2019-01-15 00:00:00+00:00,3626.08,3648.42,3516.62,3553.06,34137.997459,2019-01-15 23:59:59.999000+00:00,122785440.228875,231684,17225.622434,61971796.9125699,0
2019-01-16 00:00:00+00:00,3553.06,3645,3543.51,3591.84,27480.179977,2019-01-16 23:59:59.999000+00:00,98504455.2066654,205159,14183.69988,50843136.8152334,0
2019-01-17 00:00:00+00:00,3591.84,3634.7,3530.39,3616.21,29755.440838,2019-01-17 23:59:59.999000+00:00,106709136.973243,217797,16010.503395,57427195.9376738,0
2019-01-18 00:00:00+00:00,3613.32,3620,3565.75,3594.87,22713.446755,2019-01-18 23:59:59.999000+00:00,81699723.5447915,177567,12611.083757,45362975.236681,0
2019-01-19 00:00:00+00:00,3594.87,3720,3594.23,3665.3,22171.578123,2019-01-19 23:59:59.999000+00:00,81354185.9032599,175054,11637.258171,42690540.3078523,0
2019-01-20 00:00:00+00:00,3665.75,3693.73,3475,3539.28,27901.938598,2019-01-20 23:59:59.999000+00:00,99767239.9538145,204941,13875.111381,49633530.6380803,0
2019-01-21 00:00:00+00:00,3539.26,3559.51,3475.5,3526.9,19644.436839,2019-01-21 23:59:59.999000+00:00,69316548.7668555,160825,10462.020278,36918177.6350183,0
2019-01-22 00:00:00+00:00,3526.88,3608.5,3434.85,3570.93,29336.442967,2019-01-22 23:59:59.999000+00:00,103804480.11606,195484,15661.333001,55461347.6939766,0
2019-01-23 00:00:00+00:00,3570.41,3607.98,3514.5,3552.82,24938.842698,2019-01-23 23:59:59.999000+00:00,88816396.3458355,192892,13136.693253,46789527.0087881,0
2019-01-24 00:00:00+00:00,3552.97,3589,3529.22,3569.62,20826.25118,2019-01-24 23:59:59.999000+00:00,74037052.8663274,162159,10975.97457,39023591.8815241,0
2019-01-25 00:00:00+00:00,3569.07,3587.15,3522.51,3565.29,17608.346671,2019-01-25 23:59:59.999000+00:00,62634926.4552453,153413,9690.398152,34473989.3867067,0
2019-01-26 00:00:00+00:00,3566.69,3662.94,3545,3565.25,19476.532344,2019-01-26 23:59:59.999000+00:00,69841766.6469315,135369,10203.400315,36578851.5187991,0
2019-01-27 00:00:00+00:00,3565.62,3579,3486,3550.84,22735.598162,2019-01-27 23:59:59.999000+00:00,80743416.8465368,163855,11568.567399,41100311.4474003,0
2019-01-28 00:00:00+00:00,3550.05,3557.75,3380.27,3434.15,40405.111401,2019-01-28 23:59:59.999000+00:00,139258708.764309,260799,20334.271739,70100390.8172858,0
2019-01-29 00:00:00+00:00,3434,3443.45,3349.92,3411.04,29544.928977,2019-01-29 23:59:59.999000+00:00,100542807.464799,189650,15626.311231,53180295.1805174,0
2019-01-30 00:00:00+00:00,3410.04,3478,3387.1,3458.18,23968.260243,2019-01-30 23:59:59.999000+00:00,82521122.8619175,180820,13324.339628,45877250.0578734,0
2019-01-31 00:00:00+00:00,3457.5,3489.2,3418.8,3434.1,29607.190253,2019-01-31 23:59:59.999000+00:00,101928346.976997,198100,15325.828783,52764623.9505186,0
2019-02-01 00:00:00+00:00,3434.1,3488,3401.2,3462.07,25260.476159,2019-02-01 23:59:59.999000+00:00,87075914.2326683,167520,13533.344628,46664199.9490789,0
2019-02-02 00:00:00+00:00,3462.2,3526.4,3440.29,3504.77,17920.802,2019-02-02 23:59:59.999000+00:00,62134037.9753988,153234,9637.41923,33417963.6962455,0
2019-02-03 00:00:00+00:00,3504.06,3511.09,3426,3458.11,19867.33639,2019-02-03 23:59:59.999000+00:00,68801620.0624161,138592,10126.716143,35070884.4620562,0
2019-02-04 00:00:00+00:00,3458.11,3484.88,3433.31,3463.22,23131.981108,2019-02-04 23:59:59.999000+00:00,80024258.2276661,155686,12387.109781,42856551.6687407,0
2019-02-05 00:00:00+00:00,3463.22,3478.97,3448.43,3471.59,25264.41503,2019-02-05 23:59:59.999000+00:00,87491347.0638149,162066,13642.823084,47248405.2435704,0
2019-02-06 00:00:00+00:00,3471.57,3482.72,3380,3405.37,35310.244846,2019-02-06 23:59:59.999000+00:00,120500703.005157,207024,18054.008347,61609674.4999429,0
2019-02-07 00:00:00+00:00,3407,3426.45,3390,3398.4,18665.538638,2019-02-07 23:59:59.999000+00:00,63611505.7865722,148209,9971.89096,33985909.9802842,0
2019-02-08 00:00:00+00:00,3398.4,3733.58,3373.1,3659.04,47968.058013,2019-02-08 23:59:59.999000+00:00,170118212.461979,277242,25500.970345,90453750.9506644,0
